,Start Date,End Date,Project Name,Recipient,Value,Project ID,Community ID,Local Government,Land Council
4,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,543,East Arnhem,Northern Land Council
0,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,545,East Arnhem,Anindilyakwa Land Council
1,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,542,East Arnhem,Northern Land Council
0,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,544,East Arnhem,Northern Land Council
1,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,546,East Arnhem,Northern Land Council
2,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,547,East Arnhem,Northern Land Council
3,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,550,East Arnhem,Northern Land Council
4,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,552,East Arnhem,Northern Land Council
5,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,469,East Arnhem,Northern Land Council
6,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,480,East Arnhem,Northern Land Council
7,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,958,East Arnhem,Anindilyakwa Land Council
0,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,555,East Arnhem,Anindilyakwa Land Council
1,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,557,East Arnhem,Northern Land Council
2,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,889,East Arnhem,Northern Land Council
3,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,838,East Arnhem,Northern Land Council
4,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,564,East Arnhem,Northern Land Council
0,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,565,East Arnhem,Anindilyakwa Land Council
1,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,548,East Arnhem,Northern Land Council
2,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,864,East Arnhem,Northern Land Council
3,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,573,East Arnhem,Anindilyakwa Land Council
0,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,569,East Arnhem,Northern Land Council
1,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,571,East Arnhem,Northern Land Council
2,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,572,East Arnhem,Anindilyakwa Land Council
0,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,999,East Arnhem,Northern Land Council
1,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,575,East Arnhem,Northern Land Council
2,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,576,East Arnhem,Northern Land Council
3,10/07/2019,28/02/2020,COMMUNITY DEVELOPMENT PROGRAMME,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION,"214,790.40",GA58588-V2,672,East Arnhem,Northern Land Council
4,10/07/2019,30/06/2022,COMMUNITY DEVELOPMENT PROGRAMME,MYCDP NGUKURR NUMBULWAR PTY LTD,"250,651.50",GA58593-V2,633,Roper Gulf,Northern Land Council
5,11/07/2019,30/06/2022,COMMUNITY DEVELOPMENT PROGRAMME,MUNGOORBADA ABORIGINAL CORPORATION,"187,000.00",GA58594-V2,258,Roper Gulf,Northern Land Council
6,12/07/2019,31/12/2020,MPWETYERRE COMMUNITY CENTRE UPGRADE,TANGENTYERE COUNCIL ABORIGINAL CORPORATION,"165,000.00",GA58600-V1,108,Alice Springs,Central Land Council
7,13/04/2018,31/10/2019,AMPILATWATJA COMMUNITY STORE AND RECREATIONAL PRECINCT ENHANCEMENTS,AHERRENGE COMMUNITY STORE ABORIGINAL CORPORATION,"840,988.17",GA5886-V2,10,Barkly,Central Land Council
8,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,622,Victoria Daly,Northern Land Council
9,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,578,Victoria Daly,Central Land Council
10,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,699,Victoria Daly,Northern Land Council
11,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,698,Victoria Daly,Northern Land Council
12,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,24904,Victoria Daly,Central Land Council
13,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,585,Victoria Daly,Northern Land Council
14,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,700,Victoria Daly,Northern Land Council
15,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,586,Victoria Daly,Northern Land Council
16,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,944,Victoria Daly,Central Land Council
17,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,11623,Victoria Daly,Central Land Council
18,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,591,Victoria Daly,Central Land Council
19,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,819,Victoria Daly,Northern Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,670,Victoria Daly,Northern Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,942,Victoria Daly,Northern Land Council
2,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,950,Victoria Daly,Northern Land Council
3,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,597,Victoria Daly,Northern Land Council
4,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,24905,Victoria Daly,Northern Land Council
5,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,603,Victoria Daly,Central Land Council
6,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,941,Victoria Daly,Northern Land Council
7,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,608,Victoria Daly,Northern Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,610,Victoria Daly,Central Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,613,Victoria Daly,Northern Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,694,Victoria Daly,Central Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,619,Victoria Daly,Northern Land Council
2,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,847,Victoria Daly,Central Land Council
3,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,951,Victoria Daly,Northern Land Council
4,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,626,Victoria Daly,Central Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,15203,Victoria Daly,Northern Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,702,Victoria Daly,Central Land Council
2,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,648,Victoria Daly,Northern Land Council
3,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,678,Victoria Daly,Northern Land Council
4,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,397,Victoria Daly,Northern Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,639,Victoria Daly,Northern Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,17626,Victoria Daly,Northern Land Council
2,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,640,Victoria Daly,Northern Land Council
3,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,701,Victoria Daly,Northern Land Council
4,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,18974,Victoria Daly,Northern Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,715,Victoria Daly,Northern Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,658,Victoria Daly,Northern Land Council
2,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL PROJECT,VICTORIA DALY REGIONAL COUNCIL,"3,355,750.20",GA58998-V4,659,Victoria Daly,Northern Land Council
0,1/07/2019,31/03/2021,"REFRIGERATION REPLACEMENT, REFURBISHMENT AND BACK-UP POWER SUPPLY PROJECT",ATITJERE HOMELANDS STORE ABORIGINAL CORPORATION,"131,181.60",GA59068-V1,42,Central Desert,Central Land Council
1,15/04/2019,31/12/2020,AMANBIDJI STORE FIT -OUT,NAGURUNGURU COMMUNITY STORE ABORIGINAL CORPORATION,"598,180.00",GA59070-V1,622,Victoria Daly,Northern Land Council
2,4/10/2019,31/03/2021,COMMUNITY CHILD CARE FUND PROGRAM - OPEN COMPETITIVE,YULARA CHILD CARE CENTRE,"110,000.00",GA59147-V3,20026,Un-Incorporated (yulara),Central Land Council
3,4/10/2019,31/03/2021,COMMUNITY CHILD CARE FUND PROGRAM - OPEN COMPETITIVE,YULARA CHILD CARE CENTRE,"110,000.00",GA59148-V3,20026,Un-Incorporated (yulara),Central Land Council
4,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,779,West Daly,Northern Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,775,West Daly,Northern Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,310,West Daly,Northern Land Council
2,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,882,West Daly,Northern Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,911,West Daly,Northern Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,883,West Daly,Northern Land Council
2,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,912,West Daly,Northern Land Council
3,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,936,West Daly,Northern Land Council
4,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,351,West Daly,Northern Land Council
5,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,776,West Daly,Northern Land Council
6,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,718,West Daly,Northern Land Council
7,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,777,West Daly,Northern Land Council
8,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,1008,West Daly,Northern Land Council
9,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,717,West Daly,Northern Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,884,West Daly,Northern Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,396,West Daly,Northern Land Council
2,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,1026,West Daly,Northern Land Council
3,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,393,West Daly,Northern Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,716,West Daly,Northern Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,404,West Daly,Northern Land Council
2,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,430,West Daly,Northern Land Council
3,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,913,West Daly,Northern Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,915,West Daly,Northern Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,914,West Daly,Northern Land Council
2,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,410,West Daly,Northern Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,406,West Daly,Northern Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,414,West Daly,Northern Land Council
2,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,837,West Daly,Northern Land Council
3,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,962,West Daly,Northern Land Council
0,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,662,West Daly,Northern Land Council
1,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,426,West Daly,Northern Land Council
2,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,434,West Daly,Northern Land Council
3,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,778,West Daly,Northern Land Council
4,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,435,West Daly,Northern Land Council
5,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,937,West Daly,Northern Land Council
6,1/07/2019,30/06/2022,COMMUNITY NIGHT PATROL,WEST DALY REGIONAL COUNCIL,"3,913,864.58",GA59249-V2,719,West Daly,Northern Land Council
7,1/07/2019,30/06/2022,INDIGENOUS FAMILY SAFETY PROGRAMME,ANYINGINYI HEALTH ABORIGINAL CORPORATION,"259,298.13",GA60635-V1,18869,Barkly,Central Land Council
8,1/01/2018,31/12/2022,INDIGENOUS PARENTING SERVICE (IPS),YALU MARNGGITHINYARAW INDIGENOUS CORPORATION,"685,795.44",GA612-V2,492,East Arnhem,Northern Land Council
9,1/01/2018,31/12/2022,STRONGER COMMUNITIES FOR CHILDREN GUNBALANYA,ADJUMARLLARL ABORIGINAL CORPORATION,"2,807,542.00",GA619-V4,329,West Arnhem,Northern Land Council
10,1/01/2018,31/12/2022,STRONGER COMMUNITIES FOR CHILDREN,MALA'LA HEALTH SERVICE ABORIGINAL CORPORATION,"4,126,735.53",GA624-V7,362,West Arnhem,Northern Land Council
11,1/07/2019,31/12/2021,BRUMBY PLAINS DEVELOPMENT,BRUMBY PLAINS ABORIGINAL CORPORATION,"1,361,250.00",GA62644-V1,24904,Victoria Daly,Central Land Council
12,1/01/2018,31/12/2021,YMCA KATHERINE INDIGENOUS YOUTH PROGRAMMES,THE YMCA OF THE NORTHERN TERRITORY YOUTH & COMMUNITY SERVICES LTD,"2,221,101.30",GA626-V4,14071,Katherine,Northern Land Council
13,1/01/2018,31/12/2022,YOUTH WELLBEING,MALA'LA HEALTH SERVICE ABORIGINAL CORPORATION,"2,500,975.75",GA629-V4,362,West Arnhem,Northern Land Council
14,12/11/2019,30/06/2023,NATIONAL ABORIGINAL AND TORRES STRAIT ISLANDER FLEXIBLE AGED CARE PROGRAM,LTYENTYE APURTE ARELHE-INGKERRENYEKEKENHE APMERE ABORIGINAL CORPORATION,"1,046,167.88",GA63157-V2,145,Macdonnell,Central Land Council
15,1/07/2019,30/06/2021,RANGER COORDINATOR TRANSITION,DEEWIN KIRIM ABORIGINAL CORPORATION,"126,500.00",GA63551-V1,410,West Daly,Northern Land Council
16,1/01/2020,31/12/2020,BARUNGA CHURCH RENOVATION,NORTHERN ABORIGINAL CULTURAL AND EDUCATIONAL ASSOCIATION LIMITED,"273,900.00",GA63557-V2,580,Roper Gulf,Northern Land Council
17,1/01/2018,31/12/2020,MAKARR DHUNI FACILITATION,ABORIGINAL RESOURCE AND DEVELOPMENT SERVICES ABORIGINAL CORPORATION,"1,320,000.00",GA639-V2,16222,Un-Incorporated (nhulunbuy),Northern Land Council
18,18/12/2017,7/08/2022,"STILL IN MY MIND: GURINDJI LOCATION, EXPERIENCE AND VISUALITY",ARTBACK NT INCORPORATED,"194,799.00",GA64-V3,603,Victoria Daly,Central Land Council
19,6/12/2019,30/06/2021,CHILDREN AND PARENTING SUPPORT,BARKLY REGIONAL COUNCIL,"924,000.00",GA65437-V2,18869,Barkly,Central Land Council
20,15/12/2019,25/05/2022,BUSINESS GROWTH GRANT,NALIJA PTY LTD,"22,000.00",GA66146-V1,17470,Palmerston,Northern Land Council
21,2/01/2020,30/06/2021,DADIRRI CONNECTION TOURS,MIRIAM ROSE FOUNDATION ABORIGINAL CORPORATION,"156,242.90",GA66210-V4,397,Victoria Daly,Northern Land Council
22,2/01/2020,31/12/2021,DADIRRI CONNECTION TOURS,MIRIAM ROSE FOUNDATION ABORIGINAL CORPORATION,"156,242.90",GA66210-V5,397,Victoria Daly,Northern Land Council
23,1/04/2018,30/06/2021,STRONG AND RESILIENT COMMUNITIES - COMMUNITY RESILIENCE GRANTS,WARLPIRI YOUTH DEVELOPMENT ABORIGINAL CORPORATION,"543,712.13",GA6773-V2,198,Central Desert,Central Land Council
24,1/04/2018,30/06/2022,STRONG AND RESILIENT COMMUNITIES - INCLUSIVE COMMUNITIES GRANTS,MIRIAM ROSE FOUNDATION ABORIGINAL CORPORATION,"573,545.97",GA6785-V4,397,Victoria Daly,Northern Land Council
25,6/01/2020,9/06/2021,BUSINESS GROWTH GRANT,SLOANEY PTY LTD,"22,000.00",GA68925-V1,279,Litchfield,Northern Land Council
26,6/01/2020,9/06/2021,BUSINESS GROWTH GRANT,SLOANEY PTY LTD,"22,000.00",GA68925-V1,1003,Litchfield,Northern Land Council
27,6/01/2020,9/06/2021,BUSINESS GROWTH GRANT,SLOANEY PTY LTD,"22,000.00",GA68925-V1,334,Litchfield,Northern Land Council
28,6/01/2020,9/06/2021,BUSINESS GROWTH GRANT,SLOANEY PTY LTD,"22,000.00",GA68925-V1,344,Litchfield,Northern Land Council
29,6/01/2020,9/06/2021,BUSINESS GROWTH GRANT,SLOANEY PTY LTD,"22,000.00",GA68925-V1,423,Litchfield,Northern Land Council
30,6/01/2020,9/06/2021,BUSINESS GROWTH GRANT,SLOANEY PTY LTD,"22,000.00",GA68925-V1,1002,Litchfield,Northern Land Council
31,1/01/2020,30/06/2023,NATIONAL ABORIGINAL AND TORRES STRAIT ISLANDER FLEXIBLE AGED CARE PROGRAM,THAMARRURR DEVELOPMENT CORPORATION LIMITED,"7,285,082.52",GA69188-V4,426,West Daly,Northern Land Council
32,1/04/2010,30/06/2024,VIEWER ACCESS SATELLITE TELVISION (VAST) SERVICE FOR EASTERN AUSTRALIA,EASTERN AUSTRALIA SATELLITE BROADCASTERS PTY LTD,"127,744,100.00",GA69328-V2,959,East Arnhem,Anindilyakwa Land Council
33,1/04/2010,30/06/2024,VIEWER ACCESS SATELLITE TELVISION (VAST) SERVICE FOR EASTERN AUSTRALIA,EASTERN AUSTRALIA SATELLITE BROADCASTERS PTY LTD,"127,744,100.00",GA69328-V2,442,East Arnhem,Anindilyakwa Land Council
0,1/04/2010,30/06/2024,VIEWER ACCESS SATELLITE TELVISION (VAST) SERVICE FOR EASTERN AUSTRALIA,EASTERN AUSTRALIA SATELLITE BROADCASTERS PTY LTD,"127,744,100.00",GA69328-V2,445,East Arnhem,Anindilyakwa Land Council
1,1/04/2010,30/06/2024,VIEWER ACCESS SATELLITE TELVISION (VAST) SERVICE FOR EASTERN AUSTRALIA,EASTERN AUSTRALIA SATELLITE BROADCASTERS PTY LTD,"127,744,100.00",GA69328-V2,446,East Arnhem,Anindilyakwa Land Council
2,1/04/2010,30/06/2024,VIEWER ACCESS SATELLITE TELVISION (VAST) SERVICE FOR EASTERN AUSTRALIA,EASTERN AUSTRALIA SATELLITE BROADCASTERS PTY LTD,"127,744,100.00",GA69328-V2,451,East Arnhem,Anindilyakwa Land Council
0,1/04/2010,30/06/2024,VIEWER ACCESS SATELLITE TELVISION (VAST) SERVICE FOR EASTERN AUSTRALIA,EASTERN AUSTRALIA SATELLITE BROADCASTERS PTY LTD,"127,744,100.00",GA69328-V2,960,East Arnhem,Anindilyakwa Land Council
